timestamp,source,log_message,target_label,session_length
2025-09-10 08:30:00,BillingSystem,System configuration errors have been detected,Critical Error,96
2025-07-03 18:58:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2d4c68d5-0961-4f37-8cc3-ceb9268e1419 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961",HTTP Status,181
2025-04-05 18:42:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-14c5efcb-3268-41d1-aeb2-c73cae0553a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2620471",HTTP Status,116
2025-10-22 22:54:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-9135d880-f631-446a-a1be-52240999a2a8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2629149",HTTP Status,14
2025-10-11 01:24:00,AnalyticsEngine,Shard 4 replication task ended in failure,Error,10
2025-03-09 20:27:00,AnalyticsEngine,User User117 logged out.,User Action,173
2025-12-14 13:16:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-285b8598-3e91-4f68-929a-c538179bfece 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2567759",HTTP Status,178
2025-02-28 01:26:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-e9256d28-3bba-4704-b96c-9257d8a94f9a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605171",HTTP Status,296
2025-08-27 21:28:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-7160b3e7-676b-498f-b147-7759d8eaea76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2563808",HTTP Status,32
2025-05-17 01:17:00,ModernHR,"nova.osapi_compute.wsgi.server [req-010217f3-bf1a-48b7-9077-bd3cf46faf82 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2640989",HTTP Status,197
2025-02-12 02:31:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5169401",HTTP Status,199
2025-03-03 12:31:00,BillingSystem,System updated to version 1.6.8.,System Notification,37
2025-04-06 14:57:00,ThirdPartyAPI,"Server 30 experienced unusual traffic, potential vulnerability",Security Alert,167
2025-07-17 12:27:00,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.0013340",HTTP Status,26
2025-10-15 12:46:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-f5f0905b-6c4a-42d1-b5c3-6b1da21ed657 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.4212601",HTTP Status,19
2025-10-07 04:38:00,ModernCRM,"nova.metadata.wsgi.server [req-a12a3398-3d5e-4ac5-ad15-7e88582d0bb7 - - - - -] 10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2361510",HTTP Status,250
2025-08-02 01:29:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-9e6e6ab0-4a0e-4d51-aed1-028d418862ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2611539",HTTP Status,228
2025-05-09 10:13:00,ModernHR,"Server 13 shows signs of unauthorized access, security risk present",Security Alert,84
2025-11-19 22:08:00,ThirdPartyAPI,"nova.metadata.wsgi.server [req-24f7495b-14ca-4513-87d2-a413dd760f5c - - - - -] 10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2108901",HTTP Status,98
2025-09-11 05:03:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-bbfc3fb8-7cb3-4ac8-801e-c893d1082762 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.4256971",HTTP Status,286
2025-05-15 09:34:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-a19a18d8-b7db-460c-b90a-4fa035362c3b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2555051",HTTP Status,58
2025-07-06 04:43:00,BillingSystem,Backup ended at 2025-04-13 10:00:34.,System Notification,20
2025-02-10 18:01:00,ThirdPartyAPI,Invalid SSL certificate caused the service health check to be unsuccessful.,Error,144
2025-09-26 16:40:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-4beb51c0-21fe-4609-b459-ffc91c724c5c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2611339",HTTP Status,13
2025-08-06 13:52:00,ThirdPartyAPI,File data_6245.csv uploaded successfully by user User830.,System Notification,244
2025-05-24 05:56:00,ModernHR,"nova.osapi_compute.wsgi.server [req-242354ec-cd50-4661-9a66-be40b6b679cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2633321",HTTP Status,212
2025-06-04 18:08:00,ModernHR,"nova.osapi_compute.wsgi.server [req-16da8660-30be-44ba-990e-63231063b762 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2677679",HTTP Status,134
2025-12-10 00:04:00,ModernHR,"nova.osapi_compute.wsgi.server [req-54b8381a-ee9b-4e94-a9dc-53762e6f6f33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2742689",HTTP Status,35
2025-04-11 19:36:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-e48f0708-5059-4eb3-8742-55fb03247cd9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2630441",HTTP Status,90
2025-01-14 04:09:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-0e06bc07-8dc9-459a-9796-81ec99d6d085 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2669740",HTTP Status,254
2025-07-07 11:00:00,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" HTTP status code -  200 len: 119 time: 0.0009408",HTTP Status,290
2025-09-08 03:13:00,AnalyticsEngine,User User834 logged in.,User Action,213
2025-03-28 01:01:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-2e32a4b6-281d-4b23-8783-e23e909271ae 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2499630",HTTP Status,267
2025-01-31 18:51:00,ThirdPartyAPI,"nova.metadata.wsgi.server [req-9adf5fbe-d988-4bac-9993-a4141b8fcadb - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 967 time: 0.2221360",HTTP Status,78
2025-12-02 11:26:00,ModernCRM,"nova.compute.claims [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,61
2025-09-03 00:42:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2709410",HTTP Status,250
2025-03-14 03:53:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-54ffbd34-3bea-4d1a-9433-db04e8dbb2af 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2087660",HTTP Status,31
2025-04-28 07:44:00,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Return code: 404 len: 176 time: 0.0010281",HTTP Status,295
2025-03-19 04:03:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-f75f4c92-16e4-4a6c-9ab5-fc2155379490 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694011",HTTP Status,275
2025-02-12 20:50:00,BillingSystem,Module X input processing failed due to invalid format,Error,127
2025-03-12 05:57:00,ModernCRM,User 4300 failed to provide valid API access credentials,Security Alert,285
2025-12-01 09:55:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-89a2dec8-a82e-4108-ab4a-eda9c9bc896d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1759 time: 0.2763519",HTTP Status,280
2025-12-13 21:39:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-127a13a3-306e-435a-af4c-7bc12e7a8d3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1916 time: 0.2779312",HTTP Status,201
2025-02-01 16:37:00,AnalyticsEngine,Terminal failure detected in crucial application section,Critical Error,51
2025-12-07 02:52:00,ThirdPartyAPI,Systemic configuration issue has been detected,Critical Error,58
2025-07-03 16:16:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-dc2db9dc-6a63-40a1-8dc4-b0194200ffb3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2617428",HTTP Status,51
2025-01-04 15:27:00,ThirdPartyAPI,Backup started at 2025-02-07 07:50:02.,System Notification,254
2025-08-08 15:03:00,ModernHR,Multiple failed login tries occurred for user 9361,Security Alert,219
2025-07-10 23:30:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-9bba2bda-1367-48fa-906a-e1632f23d1fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 211 time: 0.1013889",HTTP Status,121
2025-08-10 14:53:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-c1a9a7e5-bc9c-40eb-8ec5-5a07a611b661 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/43204226-2f87-4da7-b7ee-4d20cc66e846 HTTP/1.1"" Status code -  200 len: 1708 time: 0.2040591",HTTP Status,21
2025-01-06 11:00:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-7d3fe371-e3ea-4f93-be96-eb4d1c93b951 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1874 time: 0.1882880",HTTP Status,199
2025-12-14 10:36:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-408beb7b-9353-4b15-be97-7bdcdcb86011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2582371",HTTP Status,145
2025-03-07 15:56:00,ThirdPartyAPI,Restricted account Account3222 experienced failed login,Security Alert,186
2025-03-15 13:25:00,ModernHR,"nova.osapi_compute.wsgi.server [req-bc2d4d95-02a9-48df-9933-d07c2e4a7ba3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.2152700",HTTP Status,237
2025-07-04 12:33:00,ThirdPartyAPI,"nova.compute.claims [req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total disk: 15 GB, used: 0.00 GB",Resource Usage,243
2025-08-02 01:48:00,ThirdPartyAPI,Data replication issue on shard 15,Error,192
2025-10-05 16:30:00,ModernHR,Account with ID 2155 created by User809.,User Action,212
2025-12-06 04:37:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-874c0a78-48c8-43df-a9f9-9764103e03fa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1583 time: 0.1820800",HTTP Status,77
2025-10-22 00:05:00,ModernHR,"nova.osapi_compute.wsgi.server [req-08ef7873-7b28-46f6-953e-c1f5d19ffffa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1004288",HTTP Status,37
2025-11-30 17:05:00,ModernHR,"nova.metadata.wsgi.server [req-2d24fed7-3524-414c-9783-e3e042c71543 - - - - -] 10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Return code: 200 len: 967 time: 0.2275620",HTTP Status,282
2025-05-06 08:40:00,BillingSystem,IP 192.168.11.74 identified as potential attack source,Security Alert,25
2025-07-31 19:23:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-c802891c-19ae-487c-bb5b-f9f65e8523ea 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3769510",HTTP Status,46
2025-09-22 19:31:00,AnalyticsEngine,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] vcpu limit not specified, defaulting to unlimited",Resource Usage,187
2025-12-03 03:48:00,ThirdPartyAPI,Delivery issue with email service caused outage,Critical Error,75
2025-01-17 00:32:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-f34c1523-f03e-46b7-a24d-af00c94cf879 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2507980",HTTP Status,117
2025-03-05 12:01:00,ModernHR,"nova.compute.claims [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,118
2025-08-09 20:53:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-70429066-8c1a-4b28-a3aa-7d8b43d9b9f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2594910",HTTP Status,37
2025-07-01 10:52:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-88946337-1b76-4bc9-b24f-586f5a78abe2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2740719",HTTP Status,67
2025-11-04 08:53:00,ModernHR,Account with ID 6237 created by User607.,User Action,242
2025-06-05 19:26:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-a7234b0b-8e5a-4abd-9da1-6855ec3130d6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2648492",HTTP Status,257
2025-01-03 21:11:00,ModernHR,Account with ID 6616 created by User170.,User Action,157
2025-06-24 03:27:00,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Return code: 404 len: 176 time: 0.0010130",HTTP Status,90
2025-06-20 17:59:00,ThirdPartyAPI,"nova.compute.claims [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 95960536-049b-41f6-9049-05fc479b6a7c] Total disk: 15 GB, used: 0.00 GB",Resource Usage,34
2025-03-06 08:42:00,ThirdPartyAPI,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage,195
2025-02-05 01:50:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-434ba9f2-b0d5-4cfd-8a12-16024f09e6eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1910 time: 0.2654181",HTTP Status,288
2025-01-16 01:17:00,ModernHR,"nova.osapi_compute.wsgi.server [req-206aa9c3-b7b4-41e7-92a2-70cff6538462 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2538040",HTTP Status,233
2025-04-01 08:46:00,ModernHR,"nova.osapi_compute.wsgi.server [req-6c8b83e2-6f28-48d3-a8ab-71da45452ed9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2556951",HTTP Status,220
2025-01-25 09:53:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-fac2c33c-ee61-4d6a-9875-408a6a0be215 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2699261",HTTP Status,82
2025-09-02 09:32:00,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" HTTP status code -  200 len: 328 time: 0.0013649",HTTP Status,207
2025-09-11 13:57:00,AnalyticsEngine,"nova.compute.claims [req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] disk limit not specified, defaulting to unlimited",Resource Usage,139
2025-01-14 18:46:00,ModernHR,"nova.osapi_compute.wsgi.server [req-871a45c2-0c1b-4c81-9fac-cb018a99a9ff 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1583 time: 0.1919560",HTTP Status,71
2025-11-09 10:53:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-5f93f093-6d8c-45cc-86cd-c8602e922d6a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.2707939",HTTP Status,120
2025-02-12 02:29:00,BillingSystem,Disk cleanup completed successfully.,System Notification,40
2025-08-29 12:41:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-3fa8a45e-031e-4f3b-b327-b9cd4210f3ba f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.1029620",HTTP Status,19
2025-04-11 16:19:00,ModernHR,Shard 18 replication task ended in failure,Error,268
2025-04-13 21:49:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-1714e9d2-6899-439e-95de-0481a374037e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.3674121",HTTP Status,87
2025-04-12 17:51:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-671e38f1-b681-4dfb-b2a3-b28096ffe443 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640181",HTTP Status,256
2025-01-02 13:58:00,ModernCRM,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] disk limit not specified, defaulting to unlimited",Resource Usage,112
2025-10-20 14:01:00,ModernHR,"nova.osapi_compute.wsgi.server [req-392e4a88-f4cb-41f2-98e7-44d87bd159d7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2756960",HTTP Status,255
2025-10-11 15:07:00,ModernCRM,File data_2061.csv uploaded successfully by user User310.,System Notification,159
2025-12-17 19:55:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-0327658a-755d-47f2-93c8-b96bfeadd80f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2663522",HTTP Status,139
2025-07-08 09:03:00,ModernHR,File data_9413.csv uploaded successfully by user User743.,System Notification,188
2025-08-26 23:29:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-6cf1a1d4-92bd-457c-8fc5-7dc005447ea2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1916 time: 0.2582610",HTTP Status,242
