timestamp,source,log_message,target_label,complexity,session_length,referrer_url,browser_fingerprint,utm_source,test_column
5/22/2025 17:58,ThirdPartyAPI,Server 3 faced an unanticipated shutdown during data upload,Error,bert,279,https://linkedin.com,P3RUhsYenJcaCK5F,social,junk_data
01-12-2025 18:58,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-437ba7af-f981-4699-819a-700389a00f34 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2730091",HTTP Status,bert,192,https://example.com,rw450y5UqZyooguL,newsletter,junk_data
25-03-2025 01:28,BillingSystem,"nova.metadata.wsgi.server [req-a9f11ae2-996a-4e7e-acf5-453f7a2ff027 - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" RCODE  200 len: 264 time: 0.2402911",HTTP Status,bert,65,,3QQBqUdgtMSSkoh7,newsletter,junk_data
10-11-2025 12:04,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3bb31561-435a-48b5-806e-5ef157eab7d6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2627311",HTTP Status,bert,197,https://facebook.com,i6di8hKaytq5pZLd,adwords,junk_data
10/27/2025 22:04,AnalyticsEngine,System reboot initiated by user User315.,System Notification,regex,108,https://twitter.com,jgBemSgX55z6yuYs,organic,junk_data
01-08-2025 07:14,BillingSystem,"nova.osapi_compute.wsgi.server [req-6d417741-b7d6-40b7-8468-1c87adfebbb8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1910 time: 0.2486420",HTTP Status,bert,83,https://google.com,akVbEVYHfAVJs3Mf,social,junk_data
5/24/2025 0:51,ThirdPartyAPI,Critical system module error: module ID Component31,Critical Error,bert,175,,qILSGdwqDyrw80vk,social,junk_data
26-12-2025 04:32,ThirdPartyAPI,"nova.metadata.wsgi.server [req-d7729064-6e3e-4d44-b65f-5b329ba18a74 - - - - -] 10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.4023941",HTTP Status,bert,36,https://twitter.com,o3XoGUZqWBXfFwl8,organic,junk_data
04-03-2025 14:00,AnalyticsEngine,Multiple rejected login attempts found for user 6397,Security Alert,bert,173,https://twitter.com,eUOibbWpBJQR3kwL,organic,junk_data
15-02-2025 09:12,ModernHR,"nova.metadata.wsgi.server [req-60baf898-c32b-4e88-916e-2bf4c115fa33 - - - - -] 10.11.21.125,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2202821",HTTP Status,bert,149,https://linkedin.com,OPVxd3WbICDXd68a,organic,junk_data
11/21/2025 14:10,ModernCRM,Warning: IP 192.168.65.57 may be compromised,Security Alert,bert,124,https://google.com,sO8mMcKRi6mBFOhk,organic,junk_data
12-05-2025 03:55,ModernHR,User User186 logged out.,User Action,regex,280,https://example.com,Fs0au1VD0K3m02eH,adwords,junk_data
21-03-2025 17:28,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008950",HTTP Status,bert,109,https://example.com,diQ5QRBOoNnI1w4s,organic,junk_data
18-03-2025 01:56,ModernCRM,"nova.osapi_compute.wsgi.server [req-007c1773-4e52-4805-a67c-6b8b4df633f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1910 time: 0.2721858",HTTP Status,bert,151,https://facebook.com,CjrjHOEHwnleGgWB,referral,junk_data
26-11-2025 03:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fed0e14d-7871-4f5c-8445-d4fbc93c48a3 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Return code: 200 len: 380 time: 0.1030841",HTTP Status,bert,43,https://facebook.com,R1mCyMeNwHdMQVEg,referral,junk_data
04-08-2025 07:20,ModernHR,Error replicating data to shard 1,Error,bert,165,https://facebook.com,zFpNeSqg3pzhkNFv,adwords,junk_data
12/15/2025 23:21,BillingSystem,User User164 logged in.,User Action,regex,222,https://facebook.com,Lf9y0qclz6DgictL,referral,junk_data
29-10-2025 04:05,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-31453286-67b1-4c86-89bc-445a668da2d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/43204226-2f87-4da7-b7ee-4d20cc66e846 HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2904482",HTTP Status,bert,145,https://twitter.com,2XwvEtXbj7Fgfe28,referral,junk_data
10/15/2025 6:10,BillingSystem,Account Account6722 access denied due to login failure,Security Alert,bert,138,https://facebook.com,EqZcGxQ6JBRokIR7,adwords,junk_data
20-04-2025 20:27,BillingSystem,"nova.osapi_compute.wsgi.server [req-87fb3150-d67d-4752-9f09-376914ef72ec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2497211",HTTP Status,bert,217,https://google.com,ndPs6fYPMVO6IDhr,social,junk_data
11-07-2025 15:37,ModernCRM,File data_2056.csv uploaded successfully by user User559.,System Notification,regex,33,https://google.com,GZS4YRxF5KI0P52E,adwords,junk_data
7/29/2025 7:22,ThirdPartyAPI,Backup ended at 2025-04-06 13:20:18.,System Notification,regex,73,,2obpW7PPZ9xEeewv,social,junk_data
23-08-2025 03:40,ModernHR,"nova.metadata.wsgi.server [req-32ecf06f-cf33-4487-baa9-740cb3b4fc82 - - - - -] 10.11.21.133,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2367840",HTTP Status,bert,41,,KU8IfxDnZFA5dtkF,social,junk_data
12/24/2025 11:24,ModernHR,Suspicious login activity detected from 192.168.240.157,Security Alert,bert,239,https://facebook.com,s5aL67OkXzBkrWFG,social,junk_data
12/13/2025 5:35,ModernCRM,Backup completed successfully.,System Notification,regex,236,https://facebook.com,IoNmxV5spR2VqSPy,social,junk_data
9/14/2025 19:05,ModernCRM,User User777 logged out.,User Action,regex,187,https://facebook.com,8DsNxDc0BhF3urt9,adwords,junk_data
6/19/2025 15:02,AnalyticsEngine,Backup completed successfully.,System Notification,regex,89,https://facebook.com,aSk5F7ZodSRoIwar,social,junk_data
04-02-2025 11:04,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5ff477a1-4d19-44b2-bd80-bc948fd71044 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2753420",HTTP Status,bert,219,https://google.com,cRSXPH0UZxUSxCEP,referral,junk_data
11/28/2025 9:47,BillingSystem,Account with ID 1724 created by User232.,User Action,regex,67,,R1GgoAfr4afSvgcJ,newsletter,junk_data
08-04-2025 12:08,ModernHR,Disk cleanup completed successfully.,System Notification,regex,285,https://twitter.com,eON9j86HGCnCzSm8,newsletter,junk_data
01-05-2025 17:24,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.143,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0009041",HTTP Status,bert,102,https://example.com,zy1DjTEeyLA1WJmC,organic,junk_data
12-06-2025 02:36,BillingSystem,Server 7 restarted without warning during data migration,Error,bert,137,https://google.com,mrjaDUd7Qvs5qiZJ,newsletter,junk_data
1/16/2025 6:41,ModernCRM,System crash occurred during operating system startup,Critical Error,bert,71,https://google.com,Y75VviKg6wYyccB3,organic,junk_data
02-04-2025 05:46,ThirdPartyAPI,File data_3824.csv uploaded successfully by user User487.,System Notification,regex,202,https://linkedin.com,e0L43r0MNLj29Rw1,referral,junk_data
03-04-2025 11:49,AnalyticsEngine,Multiple failed login attempts were reported for user 5355,Security Alert,bert,178,https://twitter.com,TayTyes8x7dWmTTV,adwords,junk_data
16-11-2025 06:08,ModernCRM,"nova.metadata.wsgi.server [req-9dfe357d-81fd-45bb-b2b1-3a0ead0a0770 - - - - -] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-id HTTP/1.1"" HTTP status code -  200 len: 129 time: 0.2386379",HTTP Status,bert,133,https://twitter.com,eGn41B2f7wRL7oSB,organic,junk_data
12-12-2025 19:34,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-54356141-cc49-4eb1-a69e-3f6833ea9a63 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2530420",HTTP Status,bert,62,https://linkedin.com,hTVZA2GHK1irnq5y,social,junk_data
06-09-2025 05:34,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-80cf4c1c-dbce-4ad2-87df-2d1c410694d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071",HTTP Status,bert,81,https://linkedin.com,Nla292kfQsI2Qdyg,referral,junk_data
12/26/2025 9:37,ThirdPartyAPI,Security alert: unauthorized API access attempt by user 8462,Security Alert,bert,117,https://facebook.com,5O1zbfLJfj4NRs9R,organic,junk_data
22-09-2025 13:42,BillingSystem,"nova.osapi_compute.wsgi.server [req-5e0f9d3c-be64-4960-a107-d406900e0ea8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/a015cf14-84bb-4156-a48d-7c4824ac7a9d HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.3042688",HTTP Status,bert,152,,0Gec33fJxmdriyoA,organic,junk_data
05-03-2025 17:09,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0018420",HTTP Status,bert,187,https://linkedin.com,mL9WVhKaawiil6wx,referral,junk_data
08-04-2025 12:23,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-0b851395-2895-44b9-8265-a27d0bb52910 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" HTTP status code -  404 len: 296 time: 0.0793190",HTTP Status,bert,92,https://twitter.com,ZTwuGHAlYUn0hg3r,social,junk_data
02-02-2025 03:45,BillingSystem,Failed to login to restricted account Account4990,Security Alert,bert,168,,d5ExFwoFGuYPXqOz,adwords,junk_data
3/18/2025 9:06,AnalyticsEngine,Critical system part failure: part ID Component28,Critical Error,bert,232,https://google.com,1wmUO7tzljM5mdGz,organic,junk_data
06-10-2025 06:11,ModernHR,Server 19 was rebooted without notice during data verification,Error,bert,130,https://google.com,GqzYt0MiUW9aBknQ,adwords,junk_data
20-03-2025 14:13,ModernCRM,"nova.osapi_compute.wsgi.server [req-69484de8-4761-43a1-9246-3751ba4eef5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.3519812",HTTP Status,bert,229,https://linkedin.com,VR2d3zYslkJPDysa,adwords,junk_data
3/28/2025 19:20,ModernHR,Essential system part malfunction: part ID Component54,Critical Error,bert,215,https://linkedin.com,8sOogJaDCKk091hB,adwords,junk_data
10-09-2025 05:40,ModernHR,API access audit trail shows unauthorized entry for user 5887,Security Alert,bert,107,https://twitter.com,jBITd5YMdiZB6Ip9,newsletter,junk_data
4/17/2025 14:07,BillingSystem,Backup completed successfully.,System Notification,regex,122,https://example.com,wLT7DPEr2sbMz08A,adwords,junk_data
08-03-2025 15:09,ModernCRM,Potential security breach detected on server 48,Security Alert,bert,264,https://google.com,0cVI4HCMgEUiiTgW,social,junk_data
05-04-2025 21:30,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-01f43732-6b76-41c6-953f-a061d8fde6bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/127e769a-4fe6-4548-93b1-513ac51e0452 HTTP/1.1"" Return code: 200 len: 1708 time: 0.1873600",HTTP Status,bert,121,,Ou2LRhyLW1T7HpMV,newsletter,junk_data
05-09-2025 16:41,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-195dc088-f47a-400c-88fc-84679675701e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2558119",HTTP Status,bert,288,https://facebook.com,DbcLkOf0ICFk6DTF,newsletter,junk_data
8/18/2025 16:13,ModernHR,Several login attempts by user 6641 were unsuccessful,Security Alert,bert,255,,hF1Z1aTjPTplsnt5,newsletter,junk_data
22-10-2025 10:51,ModernHR,"nova.osapi_compute.wsgi.server [req-e796fbdd-a70f-4bae-883d-b2098996e4a7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494860",HTTP Status,bert,222,https://example.com,4IexK26hj2gj8DmJ,social,junk_data
23-05-2025 05:52,BillingSystem,"nova.osapi_compute.wsgi.server [req-fb899231-69fa-4ab6-ac40-93bb982b208e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2669530",HTTP Status,bert,286,https://twitter.com,AzeFerLapbaoNUb2,social,junk_data
19-09-2025 16:24,ModernHR,"nova.osapi_compute.wsgi.server [req-a20bd580-2378-436b-91fc-79d1ce871713 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2556732",HTTP Status,bert,131,https://google.com,AeSZMleGIQIkfMTV,adwords,junk_data
10-09-2025 17:15,ModernCRM,"nova.metadata.wsgi.server [req-e7dbbfbb-8c21-4c78-86d5-d207f180455f - - - - -] 10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2253911",HTTP Status,bert,155,https://linkedin.com,20D07wjTIgT2oXiE,social,junk_data
05-05-2025 18:38,BillingSystem,"nova.osapi_compute.wsgi.server [req-3c4808c7-7693-4cff-9e9f-1bf449ae9a56 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2719259",HTTP Status,bert,188,https://twitter.com,S0pDfuknDq8G4i76,adwords,junk_data
25-11-2025 13:28,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0010512",HTTP Status,bert,89,https://example.com,Jz2F1cpNGxOIDEvW,referral,junk_data
12-02-2025 04:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-9b15f752-78b7-4fc5-8d2b-54f619e0e2b5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2771640",HTTP Status,bert,75,https://google.com,RgYjIGdULvk3Nl59,adwords,junk_data
21-08-2025 22:10,ModernHR,"nova.osapi_compute.wsgi.server [req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2549498",HTTP Status,bert,184,,qREumFrpOb2dVajL,social,junk_data
20-06-2025 14:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" Status code -  202 len: 733 time: 0.4953768",HTTP Status,bert,169,,ipxz2uz7JE31MIFa,adwords,junk_data
2/25/2025 0:13,BillingSystem,Anomalous traffic from 192.168.210.159 flagged for review,Security Alert,bert,56,https://twitter.com,tVfsy9R7dhXk0UEm,social,junk_data
9/22/2025 4:30,BillingSystem,User User745 logged in.,User Action,regex,53,https://google.com,y4qMVSkFytnaxlT0,organic,junk_data
07-09-2025 13:42,ModernHR,Denied access attempt on restricted account Account4130,Security Alert,bert,263,https://linkedin.com,MyHyBR17xDRSPDnT,referral,junk_data
21-07-2025 00:33,BillingSystem,"nova.osapi_compute.wsgi.server [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/c62f4f25-982c-4ea2-b5e4-93000edfcfbf HTTP/1.1"" RCODE  204 len: 203 time: 0.2904921",HTTP Status,bert,38,https://twitter.com,CeqFazKS1u29ZjZl,newsletter,junk_data
23-08-2025 11:20,ModernCRM,"nova.osapi_compute.wsgi.server [req-4872dec2-12a9-494a-a0c7-237f279bf011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2676511",HTTP Status,bert,211,https://twitter.com,zlIYFtMpvp7CQz2H,adwords,junk_data
03-03-2025 18:23,ModernCRM,Backup completed successfully.,System Notification,regex,108,https://example.com,F66uJQRSdpaMl4mj,social,junk_data
10/25/2025 6:07,AnalyticsEngine,Potential vulnerability exploit detected from 192.168.96.60,Security Alert,bert,49,https://linkedin.com,EJDUCzMDnzBq1j4p,adwords,junk_data
13-09-2025 00:00,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.0007141",HTTP Status,bert,209,https://linkedin.com,F3KEJAAOhd4iJW3u,referral,junk_data
27-03-2025 14:13,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.0007591",HTTP Status,bert,220,https://example.com,f7aGSk6Xg5Hk2bHb,newsletter,junk_data
01-06-2025 16:48,BillingSystem,"Unidentified activity on server 37, possible security issue",Security Alert,bert,108,https://example.com,KkjhZ4LzS1XHmbgk,newsletter,junk_data
09-09-2025 16:18,AnalyticsEngine,Backup completed successfully.,System Notification,regex,240,https://linkedin.com,0j7fWRgInl3WMbGn,referral,junk_data
28-12-2025 21:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-a20a3b43-972a-487f-94a6-bff85ee735fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2697771",HTTP Status,bert,261,https://facebook.com,KXPC6BWnCbkj4huN,newsletter,junk_data
28-12-2025 02:55,ModernCRM,"nova.osapi_compute.wsgi.server [req-ec4801c6-49fe-4c54-8978-87ec1dca9133 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.3924651",HTTP Status,bert,73,https://google.com,RNdK0SS3QCOHRCu7,organic,junk_data
30-04-2025 07:47,LegacyCRM,The 'ExportToCSV' feature is outdated. Please migrate to 'ExportToXLSX' by the end of Q3.,Deprecation Warning,llm,270,https://google.com,Lx5LQlhYpTQb07cD,adwords,junk_data
17-07-2025 00:53,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" Return code: 200 len: 328 time: 0.0009170",HTTP Status,bert,278,https://google.com,VxmndEZkNwUL1lWR,referral,junk_data
04-01-2025 13:39,ModernCRM,Invalid API access request detected for user 4200,Security Alert,bert,99,,xp7hZE0VcFnfuWm0,organic,junk_data
05-11-2025 21:03,BillingSystem,"nova.osapi_compute.wsgi.server [req-c860e116-eadb-455a-921a-fedfa8e998a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2615430",HTTP Status,bert,296,https://facebook.com,D0yQN0wHW22tVvcm,referral,junk_data
12-02-2025 12:26,ModernCRM,"nova.osapi_compute.wsgi.server [req-0674a244-9379-44c7-b63e-24ca4623fd72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2741919",HTTP Status,bert,212,https://linkedin.com,TxeriAsSwawr2pIb,newsletter,junk_data
30-06-2025 00:54,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-136a1713-e90c-489c-b626-cabb0f68302a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2837551",HTTP Status,bert,280,https://linkedin.com,HvHb7Im4KIyLjcZE,organic,junk_data
10-07-2025 08:13,ModernHR,Unauthenticated data transfer attempt was detected,Security Alert,bert,288,https://facebook.com,qm9Rz40Sq8tv1ePz,adwords,junk_data
28-05-2025 16:56,AnalyticsEngine,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,bert,80,https://google.com,NV9jp1BS4QDyqiAl,referral,junk_data
12-06-2025 08:24,ModernHR,"nova.osapi_compute.wsgi.server [req-0482ad95-c90b-4dc3-b288-1960a118b189 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2574868",HTTP Status,bert,230,https://google.com,tnKCGctH8ZjfDMZo,organic,junk_data
01-06-2025 20:17,ModernHR,Failed to replicate data for shard 13,Error,bert,20,https://example.com,KnGhQd41IiZPtuss,organic,junk_data
17-01-2025 07:31,ModernCRM,"nova.compute.claims [req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 63a0d960-70b6-44c6-b606-491478a5cadf] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,bert,57,https://google.com,lKrRNxd61yFmKLBB,organic,junk_data
03-04-2025 03:41,ThirdPartyAPI,Several unsuccessful login tries found for user 9353,Security Alert,bert,69,https://example.com,xhqhV3D9i90MUktY,newsletter,junk_data
25-01-2025 06:15,AnalyticsEngine,"nova.compute.claims [req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,262,https://google.com,Haf8T4pedG1iwYnv,adwords,junk_data
05-01-2025 10:02,ModernHR,Admin rights elevated for user 6519,Security Alert,bert,109,https://linkedin.com,08GVcEtNdZRjGOO3,referral,junk_data
21-10-2025 09:09,ModernCRM,"nova.osapi_compute.wsgi.server [req-77b6a0fd-dcab-47dd-8465-13cbe5434d40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2681870",HTTP Status,bert,119,,mNBOS49GhOshOAFU,organic,junk_data
02-02-2025 19:06,BillingSystem,"nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert,102,https://facebook.com,HgwNhmba5N6DsaZB,newsletter,junk_data
